Company Id,Upline station,Arrival Station,Scheduled Arvl Datetime,Sch Arv Date,Sch Arv Time,Gate,Departure Station,Downline Arrival Station,Scheduled Dept Datetime,Sch Dept Date,Sch Dept Time,Fleet,Tail Number
ZW,IAD,RIC,2019-06-14 18:06:00,2019-06-14,18:06:00,B1,RIC,ORD,2019-06-14 18:45:00,2019-06-14,18:45:00,CRJ-200,N412AW
C5,EWR,RIC,2019-06-12 10:10:00,2019-06-12,10:10:00,B4,RIC,EWR,2019-06-12 10:50:00,2019-06-12,10:50:00,ERJ-145,N14162
ZW,IAD,RIC,2019-06-09 18:06:00,2019-06-09,18:06:00,B1,RIC,ORD,2019-06-09 18:45:00,2019-06-09,18:45:00,CRJ-200,N471ZW
C5,IAD,RIC,2019-06-09 13:36:00,2019-06-09,13:36:00,B1,RIC,EWR,2019-06-09 14:25:00,2019-06-09,14:25:00,ERJ-145,N12195
C5,EWR,RIC,2019-06-10 19:59:00,2019-06-10,19:59:00,B1,RIC,IAD,2019-06-10 20:30:00,2019-06-10,20:30:00,ERJ-145,N21154
YV,IAD,RIC,2019-06-17 22:55:00,2019-06-17,22:55:00,B1,RIC,IAH,2019-06-18 06:05:00,2019-06-18,06:05:00,CRJ-700,N516LR
C5,EWR,RIC,2019-06-11 19:59:00,2019-06-11,19:59:00,B1,RIC,IAD,2019-06-11 20:30:00,2019-06-11,20:30:00,ERJ-145,N11199
C5,IAD,RIC,2019-06-08 13:36:00,2019-06-08,13:36:00,B1,RIC,EWR,2019-06-08 14:25:00,2019-06-08,14:25:00,ERJ-145,N14179
ZW,IAD,RIC,2019-06-11 18:06:00,2019-06-11,18:06:00,B3,RIC,ORD,2019-06-11 18:45:00,2019-06-11,18:45:00,CRJ-200,N465AW
C5,EWR,RIC,2019-06-14 10:10:00,2019-06-14,10:10:00,B4,RIC,EWR,2019-06-14 10:50:00,2019-06-14,10:50:00,ERJ-145,N11194
YV,IAD,RIC,2019-06-06 22:55:00,2019-06-06,22:55:00,B7,RIC,IAH,2019-06-07 06:05:00,2019-06-07,06:05:00,CRJ-700,N522LR
EV,EWR,RIC,2019-06-13 12:58:00,2019-06-13,12:58:00,B2,RIC,ORD,2019-06-13 13:30:00,2019-06-13,13:30:00,ERJ-145,N18557
C5,EWR,RIC,2019-06-13 10:10:00,2019-06-13,10:10:00,B4,RIC,EWR,2019-06-13 10:50:00,2019-06-13,10:50:00,ERJ-145,N23139
OO,ORD,RIC,2019-06-14 10:00:00,2019-06-14,10:00:00,B3,RIC,ORD,2019-06-14 10:30:00,2019-06-14,10:30:00,CRJ-200,N924SW
EV,EWR,RIC,2019-06-16 12:58:00,2019-06-16,12:58:00,B4,RIC,ORD,2019-06-16 13:30:00,2019-06-16,13:30:00,ERJ-145,N15910
UA,ORD,RIC,2019-06-12 21:23:00,2019-06-12,21:23:00,B3,RIC,ORD,2019-06-13 07:00:00,2019-06-13,07:00:00,B737-800,N37277
YV,IAD,RIC,2019-06-15 09:41:00,2019-06-15,09:41:00,B1,RIC,IAD,2019-06-15 10:45:00,2019-06-15,10:45:00,CRJ-700,N502MJ
OO,DEN,RIC,2019-06-13 23:29:00,2019-06-13,23:29:00,B1,RIC,DEN,2019-06-14 06:25:00,2019-06-14,06:25:00,ERJ-175,N145SY
C5,IAD,RIC,2019-06-12 13:36:00,2019-06-12,13:36:00,B1,RIC,EWR,2019-06-12 14:25:00,2019-06-12,14:25:00,ERJ-145,N16183
EV,ORD,RIC,2019-06-12 00:30:00,2019-06-12,00:30:00,B2,RIC,EWR,2019-06-12 05:45:00,2019-06-12,05:45:00,ERJ-145,N14542
YV,IAH,RIC,2019-06-15 23:13:00,2019-06-15,23:13:00,B7,RIC,IAD,2019-06-16 06:45:00,2019-06-16,06:45:00,ERJ-175,N85340
YV,IAD,RIC,2019-06-12 22:55:00,2019-06-12,22:55:00,B7,RIC,IAH,2019-06-13 06:05:00,2019-06-13,06:05:00,CRJ-700,N504MJ
YV,IAD,RIC,2019-06-12 09:41:00,2019-06-12,09:41:00,B1,RIC,IAD,2019-06-12 10:45:00,2019-06-12,10:45:00,CRJ-700,N511MJ
YV,IAD,RIC,2019-06-10 22:55:00,2019-06-10,22:55:00,B7,RIC,IAH,2019-06-11 06:05:00,2019-06-11,06:05:00,CRJ-700,N507MJ
YV,IAH,RIC,2019-06-12 22:38:00,2019-06-12,22:38:00,B4,RIC,IAD,2019-06-13 06:45:00,2019-06-13,06:45:00,ERJ-175,N85352
OO,ORD,RIC,2019-06-10 10:00:00,2019-06-10,10:00:00,B3,RIC,ORD,2019-06-10 10:30:00,2019-06-10,10:30:00,CRJ-200,N479CA
UA,ORD,RIC,2019-06-14 21:23:00,2019-06-14,21:23:00,B3,RIC,ORD,2019-06-15 07:00:00,2019-06-15,07:00:00,B737-800,N26215
C5,EWR,RIC,2019-06-14 19:59:00,2019-06-14,19:59:00,B1,RIC,IAD,2019-06-14 20:30:00,2019-06-14,20:30:00,ERJ-145,N16178
C5,EWR,RIC,2019-06-13 18:43:00,2019-06-13,18:43:00,B3,RIC,EWR,2019-06-13 19:15:00,2019-06-13,19:15:00,ERJ-145,N13161
OO,DEN,RIC,2019-06-12 14:04:00,2019-06-12,14:04:00,B3,RIC,DEN,2019-06-12 15:40:00,2019-06-12,15:40:00,ERJ-175,N203SY
ZW,IAD,RIC,2019-06-15 18:06:00,2019-06-15,18:06:00,B3,RIC,ORD,2019-06-15 18:45:00,2019-06-15,18:45:00,CRJ-200,N445AW
ZW,ORD,RIC,2019-06-13 15:03:00,2019-06-13,15:03:00,B4,RIC,IAD,2019-06-13 15:35:00,2019-06-13,15:35:00,CRJ-200,N457AW
ZW,ORD,RIC,2019-06-12 15:03:00,2019-06-12,15:03:00,B2,RIC,IAD,2019-06-12 15:35:00,2019-06-12,15:35:00,CRJ-200,N444ZW
EV,EWR,RIC,2019-06-13 21:44:00,2019-06-13,21:44:00,B2,RIC,EWR,2019-06-14 05:45:00,2019-06-14,05:45:00,ERJ-145,N14905
OO,DEN,RIC,2019-06-11 14:04:00,2019-06-11,14:04:00,B3,RIC,DEN,2019-06-11 15:40:00,2019-06-11,15:40:00,ERJ-175,N157SY
OO,DEN,RIC,2019-06-14 14:04:00,2019-06-14,14:04:00,B3,RIC,DEN,2019-06-14 15:40:00,2019-06-14,15:40:00,ERJ-175,N117SY
YV,IAD,RIC,2019-06-14 22:55:00,2019-06-14,22:55:00,B4,RIC,IAH,2019-06-15 06:05:00,2019-06-15,06:05:00,CRJ-700,N511MJ
OO,DEN,RIC,2019-06-11 23:29:00,2019-06-11,23:29:00,B1,RIC,DEN,2019-06-12 06:25:00,2019-06-12,06:25:00,ERJ-175,N144SY
OO,DEN,RIC,2019-06-12 23:29:00,2019-06-12,23:29:00,B1,RIC,DEN,2019-06-13 06:25:00,2019-06-13,06:25:00,ERJ-175,N203SY
UA,ORD,RIC,2019-06-13 21:23:00,2019-06-13,21:23:00,B3,RIC,ORD,2019-06-14 07:00:00,2019-06-14,07:00:00,B737-800,N76505
YV,IAD,RIC,2019-06-13 09:41:00,2019-06-13,09:41:00,B1,RIC,IAD,2019-06-13 10:45:00,2019-06-13,10:45:00,CRJ-700,N501MJ
C5,EWR,RIC,2019-06-14 18:43:00,2019-06-14,18:43:00,B4,RIC,EWR,2019-06-14 19:15:00,2019-06-14,19:15:00,ERJ-145,N11176
OO,DEN,RIC,2019-06-13 14:04:00,2019-06-13,14:04:00,B3,RIC,DEN,2019-06-13 15:40:00,2019-06-13,15:40:00,ERJ-175,N157SY
C5,EWR,RIC,2019-06-16 19:59:00,2019-06-16,19:59:00,B1,RIC,IAD,2019-06-16 20:30:00,2019-06-16,20:30:00,ERJ-145,N14168
C5,IAD,RIC,2019-06-13 13:36:00,2019-06-13,13:36:00,B1,RIC,EWR,2019-06-13 14:25:00,2019-06-13,14:25:00,ERJ-145,N12195
ZW,IAD,RIC,2019-06-13 18:06:00,2019-06-13,18:06:00,B1,RIC,ORD,2019-06-13 18:45:00,2019-06-13,18:45:00,CRJ-200,N438AW
YV,IAD,RIC,2019-06-19 09:41:00,2019-06-19,09:41:00,B3,RIC,IAD,2019-06-19 10:45:00,2019-06-19,10:45:00,CRJ-700,N522LR
EV,ORD,RIC,2019-06-14 00:30:00,2019-06-14,00:30:00,B2,RIC,EWR,2019-06-27 09:30:00,2019-06-27,09:30:00,ERJ-145,N26545
YV,IAD,RIC,2019-06-16 09:41:00,2019-06-16,09:41:00,B1,RIC,IAD,2019-06-16 10:45:00,2019-06-16,10:45:00,CRJ-700,N518LR
EV,ORD,RIC,2019-06-18 00:30:00,2019-06-18,00:30:00,B2,RIC,EWR,2019-06-18 05:45:00,2019-06-18,05:45:00,ERJ-145,N12563
C5,IAD,RIC,2019-06-11 13:36:00,2019-06-11,13:36:00,B1,RIC,EWR,2019-06-11 14:25:00,2019-06-11,14:25:00,ERJ-145,N21197
C5,IAD,RIC,2019-06-14 13:36:00,2019-06-14,13:36:00,B1,RIC,EWR,2019-06-14 14:25:00,2019-06-14,14:25:00,ERJ-145,N11176
EV,EWR,RIC,2019-06-14 12:58:00,2019-06-14,12:58:00,B4,RIC,ORD,2019-06-14 13:30:00,2019-06-14,13:30:00,ERJ-145,N14558
OO,DEN,RIC,2019-06-15 23:29:00,2019-06-15,23:29:00,B1,RIC,DEN,2019-06-16 06:25:00,2019-06-16,06:25:00,ERJ-175,N136SY
YV,IAH,RIC,2019-06-14 16:08:00,2019-06-14,16:08:00,B1,RIC,IAH,2019-06-14 16:45:00,2019-06-14,16:45:00,ERJ-175,N88330
YV,IAH,RIC,2019-06-15 16:08:00,2019-06-15,16:08:00,B3,RIC,IAH,2019-06-15 16:45:00,2019-06-15,16:45:00,ERJ-175,N89357
OO,DEN,RIC,2019-06-10 23:29:00,2019-06-10,23:29:00,B1,RIC,DEN,2019-06-11 06:25:00,2019-06-11,06:25:00,ERJ-175,N132SY
UA,ORD,RIC,2019-06-15 21:23:00,2019-06-15,21:23:00,B3,RIC,ORD,2019-06-16 07:00:00,2019-06-16,07:00:00,B737-800,N14249
C5,EWR,RIC,2019-06-18 10:10:00,2019-06-18,10:10:00,B4,RIC,EWR,2019-06-18 10:50:00,2019-06-18,10:50:00,ERJ-145,N12172
C5,EWR,RIC,2019-06-17 18:43:00,2019-06-17,18:43:00,B4,RIC,EWR,2019-06-17 19:15:00,2019-06-17,19:15:00,ERJ-145,N23139
OO,DEN,RIC,2019-06-14 23:29:00,2019-06-14,23:29:00,B1,RIC,DEN,2019-06-15 06:25:00,2019-06-15,06:25:00,ERJ-175,N106SY
YX,EWR,RIC,2019-06-15 10:09:00,2019-06-15,10:09:00,B3,RIC,EWR,2019-06-15 10:50:00,2019-06-15,10:50:00,ERJ-170,N859RW
YV,IAD,RIC,2019-06-13 22:55:00,2019-06-13,22:55:00,B7,RIC,IAH,2019-06-14 06:05:00,2019-06-14,06:05:00,CRJ-700,N505MJ
OO,ORD,RIC,2019-06-13 10:00:00,2019-06-13,10:00:00,B3,RIC,ORD,2019-06-13 10:30:00,2019-06-13,10:30:00,CRJ-200,N904EV
C5,IAD,RIC,2019-06-15 13:36:00,2019-06-15,13:36:00,B1,RIC,EWR,2019-06-15 14:25:00,2019-06-15,14:25:00,ERJ-145,N27190
OO,ORD,RIC,2019-06-16 10:00:00,2019-06-16,10:00:00,B3,RIC,ORD,2019-06-16 10:30:00,2019-06-16,10:30:00,CRJ-200,N987SW
EV,EWR,RIC,2019-06-17 12:58:00,2019-06-17,12:58:00,B4,RIC,ORD,2019-06-17 13:30:00,2019-06-17,13:30:00,ERJ-145,N19554
C5,IAD,RIC,2019-06-16 13:36:00,2019-06-16,13:36:00,B1,RIC,EWR,2019-06-16 14:25:00,2019-06-16,14:25:00,ERJ-145,N21197
ZW,IAD,RIC,2019-06-16 18:06:00,2019-06-16,18:06:00,B1,RIC,ORD,2019-06-16 18:45:00,2019-06-16,18:45:00,CRJ-200,N435AW
YV,IAD,RIC,2019-06-21 22:55:00,2019-06-21,22:55:00,B4,RIC,IAH,2019-06-22 06:05:00,2019-06-22,06:05:00,CRJ-700,N513MJ
OO,DEN,RIC,2019-06-16 23:29:00,2019-06-16,23:29:00,B1,RIC,DEN,2019-06-17 06:25:00,2019-06-17,06:25:00,ERJ-175,N121SY
EV,EWR,RIC,2019-06-13 16:49:00,2019-06-13,16:49:00,B4,RIC,EWR,2019-06-13 18:00:00,2019-06-13,18:00:00,ERJ-145,N14148
C5,EWR,RIC,2019-06-17 10:10:00,2019-06-17,10:10:00,B2,RIC,EWR,2019-06-17 10:50:00,2019-06-17,10:50:00,ERJ-145,N14162
YV,IAH,RIC,2019-06-16 16:08:00,2019-06-16,16:08:00,B3,RIC,IAH,2019-06-16 16:45:00,2019-06-16,16:45:00,ERJ-175,N84307
OO,ORD,RIC,2019-06-17 10:00:00,2019-06-17,10:00:00,B3,RIC,ORD,2019-06-17 10:30:00,2019-06-17,10:30:00,CRJ-200,N982SW
EV,EWR,RIC,2019-06-17 16:49:00,2019-06-17,16:49:00,B4,RIC,EWR,2019-06-17 18:00:00,2019-06-17,18:00:00,ERJ-145,N16559
EV,EWR,RIC,2019-06-19 16:49:00,2019-06-19,16:49:00,B4,RIC,EWR,2019-06-19 18:00:00,2019-06-19,18:00:00,ERJ-145,N48901
YV,IAH,RIC,2019-06-18 16:08:00,2019-06-18,16:08:00,B4,RIC,IAH,2019-06-18 16:45:00,2019-06-18,16:45:00,ERJ-175,N88301
ZW,ORD,RIC,2019-06-17 15:03:00,2019-06-17,15:03:00,B4,RIC,IAD,2019-06-17 15:35:00,2019-06-17,15:35:00,CRJ-200,N428AW
EV,EWR,RIC,2019-06-15 12:58:00,2019-06-15,12:58:00,B4,RIC,ORD,2019-06-15 13:30:00,2019-06-15,13:30:00,ERJ-145,N13538
YV,IAD,RIC,2019-06-14 09:41:00,2019-06-14,09:41:00,B1,RIC,IAD,2019-06-14 10:45:00,2019-06-14,10:45:00,CRJ-700,N502MJ
C5,EWR,RIC,2019-06-19 10:10:00,2019-06-19,10:10:00,B4,RIC,EWR,2019-06-19 10:50:00,2019-06-19,10:50:00,ERJ-145,N21154
C5,IAD,RIC,2019-06-18 13:36:00,2019-06-18,13:36:00,B1,RIC,EWR,2019-06-18 14:25:00,2019-06-18,14:25:00,ERJ-145,N23139
UA,ORD,RIC,2019-06-18 21:23:00,2019-06-18,21:23:00,B3,RIC,ORD,2019-06-19 07:00:00,2019-06-19,07:00:00,B737-800,N12238
EV,EWR,RIC,2019-06-18 12:58:00,2019-06-18,12:58:00,B4,RIC,ORD,2019-06-18 13:30:00,2019-06-18,13:30:00,ERJ-145,N14993
YV,IAH,RIC,2019-06-19 16:08:00,2019-06-19,16:08:00,B1,RIC,IAH,2019-06-19 16:45:00,2019-06-19,16:45:00,ERJ-175,N86347
YV,IAD,RIC,2019-06-18 22:55:00,2019-06-18,22:55:00,B4,RIC,IAH,2019-06-19 06:05:00,2019-06-19,06:05:00,CRJ-700,N513MJ
C5,EWR,RIC,2019-06-17 19:59:00,2019-06-17,19:59:00,B1,RIC,IAD,2019-06-17 20:30:00,2019-06-17,20:30:00,ERJ-145,N16183
EV,ORD,RIC,2019-06-17 00:30:00,2019-06-17,00:30:00,B2,RIC,EWR,2019-06-17 05:45:00,2019-06-17,05:45:00,ERJ-145,N16571
OO,DEN,RIC,2019-06-18 14:04:00,2019-06-18,14:04:00,B3,RIC,DEN,2019-06-18 15:40:00,2019-06-18,15:40:00,ERJ-175,N119SY
EV,EWR,RIC,2019-06-14 16:49:00,2019-06-14,16:49:00,B4,RIC,EWR,2019-06-14 18:00:00,2019-06-14,18:00:00,ERJ-145,N12563
YV,IAH,RIC,2019-06-19 22:38:00,2019-06-19,22:38:00,B4,RIC,IAD,2019-06-20 06:45:00,2019-06-20,06:45:00,ERJ-175,N88335
YV,IAD,RIC,2019-06-16 22:55:00,2019-06-16,22:55:00,B7,RIC,IAH,2019-06-17 06:05:00,2019-06-17,06:05:00,CRJ-700,N518LR
ZW,ORD,RIC,2019-06-23 15:03:00,2019-06-23,15:03:00,B1,RIC,IAD,2019-06-23 15:35:00,2019-06-23,15:35:00,CRJ-200,N452AW
YV,IAD,RIC,2019-06-20 09:41:00,2019-06-20,09:41:00,B1,RIC,IAD,2019-06-20 10:45:00,2019-06-20,10:45:00,CRJ-700,N515MJ
OO,DEN,RIC,2019-06-18 23:29:00,2019-06-18,23:29:00,B1,RIC,DEN,2019-06-19 06:25:00,2019-06-19,06:25:00,ERJ-175,N138SY
ZW,ORD,RIC,2019-06-16 15:03:00,2019-06-16,15:03:00,B1,RIC,IAD,2019-06-16 15:35:00,2019-06-16,15:35:00,CRJ-200,N433AW
YV,IAH,RIC,2019-06-14 22:38:00,2019-06-14,22:38:00,B7,RIC,IAD,2019-06-15 06:45:00,2019-06-15,06:45:00,ERJ-175,N87302
OO,ORD,RIC,2019-06-11 10:00:00,2019-06-11,10:00:00,B3,RIC,ORD,2019-06-11 10:30:00,2019-06-11,10:30:00,CRJ-200,N932SW
YV,IAD,RIC,2019-06-23 22:55:00,2019-06-23,22:55:00,B4,RIC,IAH,2019-06-24 06:05:00,2019-06-24,06:05:00,CRJ-700,N522LR
EV,ORD,RIC,2019-06-23 00:30:00,2019-06-23,00:30:00,B2,RIC,EWR,2019-06-23 09:20:00,2019-06-23,09:20:00,ERJ-145,N29906
UA,ORD,RIC,2019-06-16 21:23:00,2019-06-16,21:23:00,B3,RIC,ORD,2019-06-17 07:00:00,2019-06-17,07:00:00,B737-800,N12218
ZW,IAD,RIC,2019-06-19 18:06:00,2019-06-19,18:06:00,B3,RIC,ORD,2019-06-19 18:45:00,2019-06-19,18:45:00,CRJ-200,N452AW
C5,EWR,RIC,2019-06-21 19:59:00,2019-06-21,19:59:00,B1,RIC,IAD,2019-06-21 20:30:00,2019-06-21,20:30:00,ERJ-145,N11181
OO,ORD,RIC,2019-06-18 10:00:00,2019-06-18,10:00:00,B3,RIC,ORD,2019-06-18 10:30:00,2019-06-18,10:30:00,CRJ-200,N929EV
YX,EWR,RIC,2019-06-22 10:09:00,2019-06-22,10:09:00,B3,RIC,EWR,2019-06-22 10:50:00,2019-06-22,10:50:00,ERJ-170,N647RW
YV,IAD,RIC,2019-06-17 09:41:00,2019-06-17,09:41:00,B1,RIC,IAD,2019-06-17 10:45:00,2019-06-17,10:45:00,CRJ-700,N503MJ
EV,ORD,RIC,2019-06-20 00:30:00,2019-06-20,00:30:00,B2,RIC,EWR,2019-06-20 05:45:00,2019-06-20,05:45:00,ERJ-145,N13908
OO,DEN,RIC,2019-06-22 14:04:00,2019-06-22,14:04:00,B1,RIC,COS,2019-06-22 14:45:00,2019-06-22,14:45:00,ERJ-175,N148SY
C5,EWR,RIC,2019-06-21 10:10:00,2019-06-21,10:10:00,B3,RIC,EWR,2019-06-21 10:50:00,2019-06-21,10:50:00,ERJ-145,N14177
C5,EWR,RIC,2019-06-25 10:10:00,2019-06-25,10:10:00,B4,RIC,EWR,2019-06-25 10:50:00,2019-06-25,10:50:00,ERJ-145,N33182
C5,EWR,RIC,2019-06-12 19:59:00,2019-06-12,19:59:00,B4,RIC,IAD,2019-06-12 20:30:00,2019-06-12,20:30:00,ERJ-145,N16178
ZW,ORD,RIC,2019-06-21 10:00:00,2019-06-21,10:00:00,B1,RIC,ORD,2019-06-21 10:30:00,2019-06-21,10:30:00,CRJ-200,N419AW
UA,ORD,RIC,2019-06-21 21:23:00,2019-06-21,21:23:00,B3,RIC,ORD,2019-06-22 07:00:00,2019-06-22,07:00:00,B737-800,N37255
ZW,IAD,RIC,2019-06-21 18:06:00,2019-06-21,18:06:00,B3,RIC,ORD,2019-06-21 18:45:00,2019-06-21,18:45:00,CRJ-200,N466AW
OO,DEN,RIC,2019-06-19 23:29:00,2019-06-19,23:29:00,B1,RIC,DEN,2019-06-20 06:25:00,2019-06-20,06:25:00,ERJ-175,N146SY
C5,IAD,RIC,2019-06-21 13:36:00,2019-06-21,13:36:00,B3,RIC,EWR,2019-06-21 14:25:00,2019-06-21,14:25:00,ERJ-145,N23139
ZW,ORD,RIC,2019-06-24 15:03:00,2019-06-24,15:03:00,B1,RIC,IAD,2019-06-24 15:35:00,2019-06-24,15:35:00,CRJ-200,N464AW
YV,IAD,RIC,2019-06-15 22:55:00,2019-06-15,22:55:00,B4,RIC,IAH,2019-06-16 06:05:00,2019-06-16,06:05:00,CRJ-700,N522LR
OO,DEN,RIC,2019-06-22 23:29:00,2019-06-22,23:29:00,B1,RIC,DEN,2019-06-23 06:25:00,2019-06-23,06:25:00,ERJ-175,N128SY
C5,IAD,RIC,2019-06-17 13:36:00,2019-06-17,13:36:00,B1,RIC,EWR,2019-06-17 14:25:00,2019-06-17,14:25:00,ERJ-145,N11194
ZW,IAD,RIC,2019-06-17 18:06:00,2019-06-17,18:06:00,B3,RIC,ORD,2019-06-17 18:45:00,2019-06-17,18:45:00,CRJ-200,N418AW
OO,ORD,RIC,2019-06-19 10:00:00,2019-06-19,10:00:00,B2,RIC,ORD,2019-06-19 10:30:00,2019-06-19,10:30:00,CRJ-200,N864AS
C5,IAD,RIC,2019-06-23 13:36:00,2019-06-23,13:36:00,B4,RIC,EWR,2019-06-23 14:25:00,2019-06-23,14:25:00,ERJ-145,N14173
OO,DEN,RIC,2019-06-20 14:04:00,2019-06-20,14:04:00,B3,RIC,DEN,2019-06-20 15:40:00,2019-06-20,15:40:00,ERJ-175,N168SY
ZW,ORD,RIC,2019-06-18 15:03:00,2019-06-18,15:03:00,B2,RIC,IAD,2019-06-18 15:35:00,2019-06-18,15:35:00,CRJ-200,N452AW
EV,EWR,RIC,2019-06-21 12:58:00,2019-06-21,12:58:00,B4,RIC,ORD,2019-06-21 13:30:00,2019-06-21,13:30:00,ERJ-145,N13908
C5,EWR,RIC,2019-06-20 10:10:00,2019-06-20,10:10:00,B4,RIC,EWR,2019-06-20 10:50:00,2019-06-20,10:50:00,ERJ-145,N14168
OO,DEN,RIC,2019-06-15 14:04:00,2019-06-15,14:04:00,B3,RIC,DEN,2019-06-15 15:40:00,2019-06-15,15:40:00,ERJ-175,N133SY
ZW,ORD,RIC,2019-06-20 15:03:00,2019-06-20,15:03:00,B4,RIC,IAD,2019-06-20 15:35:00,2019-06-20,15:35:00,CRJ-200,N449AW
UA,ORD,RIC,2019-06-19 21:23:00,2019-06-19,21:23:00,B3,RIC,ORD,2019-06-20 07:00:00,2019-06-20,07:00:00,B737-800,N14249
OO,DEN,RIC,2019-06-24 14:04:00,2019-06-24,14:04:00,B3,RIC,DEN,2019-06-24 15:40:00,2019-06-24,15:40:00,ERJ-175,N162SY
ZW,IAD,RIC,2019-06-18 18:06:00,2019-06-18,18:06:00,B2,RIC,ORD,2019-06-18 18:45:00,2019-06-18,18:45:00,CRJ-200,N428AW
YV,IAH,RIC,2019-06-16 22:38:00,2019-06-16,22:38:00,B4,RIC,IAD,2019-06-17 06:45:00,2019-06-17,06:45:00,ERJ-175,N87337
UA,ORD,RIC,2019-06-17 21:23:00,2019-06-17,21:23:00,B3,RIC,ORD,2019-06-18 07:00:00,2019-06-18,07:00:00,B737-800,N38268
ZW,ORD,RIC,2019-06-22 15:03:00,2019-06-22,15:03:00,B4,RIC,IAD,2019-06-22 15:35:00,2019-06-22,15:35:00,CRJ-200,N442AW
EV,ORD,RIC,2019-06-19 00:30:00,2019-06-19,00:30:00,B2,RIC,EWR,2019-06-19 09:30:00,2019-06-19,09:30:00,ERJ-145,N14188
OO,DEN,RIC,2019-06-19 14:19:00,2019-06-19,14:19:00,B3,RIC,DEN,2019-06-19 15:40:00,2019-06-19,15:40:00,ERJ-175,N145SY
C5,EWR,RIC,2019-06-28 10:10:00,2019-06-28,10:10:00,B1,RIC,EWR,2019-06-28 10:50:00,2019-06-28,10:50:00,ERJ-145,N27190
UA,ORD,RIC,2019-06-20 21:23:00,2019-06-20,21:23:00,B3,RIC,ORD,2019-06-21 07:00:00,2019-06-21,07:00:00,B737-800,N35271
C5,EWR,RIC,2019-06-22 19:59:00,2019-06-22,19:59:00,B4,RIC,IAD,2019-06-22 20:30:00,2019-06-22,20:30:00,ERJ-145,N17169
EV,ORD,RIC,2019-06-28 00:30:00,2019-06-28,00:30:00,B2,RIC,EWR,2019-06-28 05:45:00,2019-06-28,05:45:00,ERJ-145,N13118
YV,IAH,RIC,2019-06-24 16:08:00,2019-06-24,16:08:00,B1,RIC,IAH,2019-06-24 16:45:00,2019-06-24,16:45:00,ERJ-175,N86347
EV,EWR,RIC,2019-06-23 21:44:00,2019-06-23,21:44:00,B2,RIC,EWR,2019-06-24 05:45:00,2019-06-24,05:45:00,ERJ-145,N22909
EV,EWR,RIC,2019-06-23 16:49:00,2019-06-23,16:49:00,B3,RIC,EWR,2019-06-23 17:55:00,2019-06-23,17:55:00,ERJ-145,N16170
EV,EWR,RIC,2019-06-19 12:58:00,2019-06-19,12:58:00,B4,RIC,ORD,2019-06-19 13:30:00,2019-06-19,13:30:00,ERJ-145,N12900
YV,IAD,RIC,2019-06-21 09:41:00,2019-06-21,09:41:00,B4,RIC,IAD,2019-06-21 10:45:00,2019-06-21,10:45:00,CRJ-700,N502MJ
OO,DEN,RIC,2019-06-21 14:09:00,2019-06-21,14:09:00,B4,RIC,CPR,2019-06-21 15:40:00,2019-06-21,15:40:00,ERJ-175,N207SY
YV,IAH,RIC,2019-06-20 22:38:00,2019-06-20,22:38:00,B7,RIC,IAD,2019-06-21 06:45:00,2019-06-21,06:45:00,ERJ-175,N89349
YV,IAD,RIC,2019-06-22 09:41:00,2019-06-22,09:41:00,B1,RIC,IAD,2019-06-22 10:45:00,2019-06-22,10:45:00,CRJ-700,N511MJ
YV,IAH,RIC,2019-06-20 16:08:00,2019-06-20,16:08:00,B1,RIC,IAH,2019-06-20 16:45:00,2019-06-20,16:45:00,ERJ-175,N85320
OO,DEN,RIC,2019-06-16 14:04:00,2019-06-16,14:04:00,B3,RIC,CYS,2019-06-16 14:45:00,2019-06-16,14:45:00,ERJ-175,N121SY
EV,EWR,RIC,2019-06-20 12:58:00,2019-06-20,12:58:00,B4,RIC,ORD,2019-06-20 13:30:00,2019-06-20,13:30:00,ERJ-145,N29917
EV,EWR,RIC,2019-06-23 12:58:00,2019-06-23,12:58:00,B3,RIC,ORD,2019-06-23 13:30:00,2019-06-23,13:30:00,ERJ-145,N12540
YV,IAD,RIC,2019-06-22 22:55:00,2019-06-22,22:55:00,B4,RIC,IAH,2019-06-23 06:05:00,2019-06-23,06:05:00,CRJ-700,N508MJ
C5,IAD,RIC,2019-06-19 13:36:00,2019-06-19,13:36:00,B1,RIC,EWR,2019-06-19 14:25:00,2019-06-19,14:25:00,ERJ-145,N33182
C5,CMH,RIC,2019-06-20 16:50:00,2019-06-20,16:50:00,B4,RIC,IAD,2019-06-20 20:30:00,2019-06-20,20:30:00,ERJ-145,N21197
YV,IAH,RIC,2019-06-22 23:13:00,2019-06-22,23:13:00,B7,RIC,IAD,2019-06-23 06:45:00,2019-06-23,06:45:00,ERJ-175,N88310
C5,IAD,RIC,2019-06-25 13:36:00,2019-06-25,13:36:00,B1,RIC,EWR,2019-06-25 14:25:00,2019-06-25,14:25:00,ERJ-145,N21197
ZW,ORD,RIC,2019-06-19 15:03:00,2019-06-19,15:03:00,B4,RIC,IAD,2019-06-19 15:35:00,2019-06-19,15:35:00,CRJ-200,N433AW
ZW,IAD,RIC,2019-06-24 18:06:00,2019-06-24,18:06:00,B1,RIC,ORD,2019-06-24 18:45:00,2019-06-24,18:45:00,CRJ-200,N459AW
EV,EWR,RIC,2019-06-24 12:58:00,2019-06-24,12:58:00,B4,RIC,ORD,2019-06-24 13:30:00,2019-06-24,13:30:00,ERJ-145,N19554
